153.0	192.0	0.0	0.0	3.3888893	1.7815926	7.444444	4.1347656	53.444443	47.333332	65.0	48.0	-18.333334	34.666668	-16.333334	65.0	0.27272084	-2.1641955
123.0	183.0	0.0	0.0	1.111111	0.6518524	6.333334	36.933327	32.25926	29.444445	39.11111	28.222221	-8.444445	20.555555	-12.111111	39.11111	0.2664361	-1.970772
129.0	184.0	0.11111111	0.0	2.222222	0.91084087	3.6111114	1.8186271	45.22222	41.77778	54.444443	39.444443	-10.333333	27.666666	-17.333334	54.444443	0.2758183	-1.9301959
151.0	163.0	0.0	0.0	2.0555556	2.2851863	18.166666	41.988934	40.0	34.555557	48.0	37.444443	-16.333334	24.0	-7.6666665	48.11111	0.2638465	-2.5174901
223.0	175.0	0.0	0.0	3.7777786	3.1245742	7.166668	4.68923	57.851852	50.77778	72.77778	50.0	-21.222221	44.77778	-23.555555	72.77778	0.31283396	-2.05935
93.0	190.0	0.0	0.0	5.5000014	1.8226972	2.6111114	3.234651	53.592594	47.333332	66.88889	46.555557	-18.777779	39.88889	-21.11111	66.88889	0.3036015	-2.052546
205.0	194.0	0.0	0.0	1.6111107	1.2003093	5.388889	3.0435104	41.296295	37.11111	50.444443	36.333336	-12.555555	27.444445	-14.888889	50.444443	0.28055963	-2.0375679
156.0	188.0	0.0	0.0	4.277778	2.3134086	5.0	3.7475924	61.25926	55.11111	75.66667	53.0	-18.444445	43.22222	-24.777779	75.66667	0.3002418	-1.9977459
62.0	200.0	0.0	0.0	2.2777774	2.1335068	3.7777793	1.7847085	61.037037	54.11111	76.44444	52.555557	-20.777779	46.22222	-25.444445	76.44444	0.31254068	-2.0265863
23.0	172.0	0.0	0.0	1.333334	0.8944272	9.166667	5.8566217	42.333332	38.0	51.22222	37.77778	-13.0	26.666666	-13.666667	51.22222	0.26545405	-2.1265585
142.0	182.0	0.0	0.0	2.499999	1.0999985	2.277777	3.618518	34.51852	31.555555	42.22222	29.777779	-8.888889	23.11111	-14.222222	42.22222	0.29320765	-1.9430385
38.0	189.0	0.0	0.0	1.0000006	0.22222213	6.222223	33.3185	29.074074	26.333334	35.22222	25.666666	-8.222222	18.444445	-10.222222	35.22222	0.2712077	-2.0491476
86.0	193.0	0.0	0.0	3.2777793	1.6521593	2.222222	1.8094397	61.407406	53.666668	76.55556	54.0	-23.222221	45.444443	-22.222221	76.55556	0.29957896	-2.1093748
62.0	202.0	0.0	0.0	2.555556	1.7083669	1.4999994	1.1303879	60.48148	53.666668	74.888885	52.88889	-20.444445	43.22222	-22.777779	74.888885	0.2978795	-2.0606136
198.0	183.0	0.0	0.0	1.0555547	1.1816497	3.3888881	1.5974506	54.037037	48.88889	66.55556	46.666668	-15.444445	37.555557	-22.11111	66.55556	0.2986217	-1.9749589
24.0	205.0	0.0	0.0	2.2222226	1.5869851	2.3888893	2.4892375	56.074074	49.77778	69.77778	48.666668	-18.88889	41.11111	-22.222221	69.77778	0.30391166	-2.0382628
13.0	191.0	0.0	0.0	3.5555556	5.4074097	7.777778	40.02962	25.296297	23.555555	29.88889	22.444445	-5.2222223	13.777778	-8.555555	30.11111	0.2371126	-1.8582636
20.0	189.0	0.0	0.0	1.7222229	1.7518526	2.666667	3.822227	34.11111	30.11111	42.77778	29.444445	-12.0	26.0	-14.0	42.77778	0.30988368	-2.0442774
251.0	173.0	0.11111111	0.0	2.1666672	1.8348475	2.3888881	1.2367805	56.77778	49.88889	71.55556	48.88889	-20.666666	44.333332	-23.666666	71.55556	0.3183665	-2.048199
181.0	162.0	0.0	0.0	2.6666653	7.155551	13.388888	9.662939	42.185184	36.444443	51.333332	38.77778	-17.222221	27.444445	-10.222222	51.333332	0.28552282	-2.3274822
85.0	200.0	0.0	0.0	4.4999995	4.3243494	6.0555553	4.327775	58.592594	52.22222	72.66667	50.88889	-19.11111	42.22222	-23.11111	72.66667	0.30018097	-2.02885
202.0	193.0	0.0	0.0	1.111112	0.7503075	3.3888881	2.489236	41.703705	37.88889	50.666668	36.555557	-11.444445	26.88889	-15.444445	50.666668	0.27838665	-1.9929975
64.0	196.0	0.0	0.0	2.6666667	2.3758044	3.4444447	2.2770991	49.88889	44.333332	61.444443	43.88889	-16.666666	34.666668	-18.0	61.444443	0.2899971	-2.0638638
38.0	202.0	0.0	0.0	2.166666	1.0697863	8.333334	2.5121903	57.333332	50.22222	71.55556	50.22222	-21.333334	42.666668	-21.333334	71.55556	0.30251354	-2.0937457
189.0	184.0	0.0	0.11111111	1.666666	0.84327394	2.7777774	2.0073938	50.592594	45.88889	62.333332	43.555557	-14.111111	35.22222	-21.11111	62.333332	0.30094525	-1.9644797
250.0	176.0	0.0	0.11111111	1.611112	1.0628399	3.444444	1.6953092	53.666668	47.11111	67.66667	46.22222	-19.666666	42.0	-22.333334	67.66667	0.3181372	-2.0522583
18.0	204.0	0.0	0.0	2.5555553	1.2049277	2.7777774	1.1482679	57.88889	51.444443	72.0	50.22222	-19.333334	42.333332	-23.0	72.0	0.30252522	-2.0385435
132.0	182.0	0.0	0.0	0.8888893	0.655462	2.1111114	1.7722135	43.51852	40.22222	52.555557	37.77778	-9.888889	27.11111	-17.222221	52.555557	0.2807636	-1.917349
93.0	195.0	0.0	0.0	1.833334	1.2064636	4.0555553	2.1230652	61.592594	54.666668	76.66667	53.444443	-20.777779	45.22222	-24.444445	76.66667	0.30559286	-2.0371156
28.0	204.0	0.0	0.0	2.0000007	1.7638338	3.222222	2.0834446	55.88889	49.77778	69.22222	48.666668	-18.333334	40.0	-21.666666	69.22222	0.29685017	-2.0373702
167.0	189.0	0.0	0.0	3.7777774	2.2377224	3.7777774	1.544405	58.407406	51.333332	72.44444	51.444443	-21.222221	42.11111	-20.88889	72.44444	0.29552308	-2.1013258
106.0	191.0	0.0	0.0	3.166668	3.0313168	2.8333313	2.896358	63.0	55.11111	79.55556	54.333332	-23.666666	49.666668	-26.0	79.55556	0.31752294	-2.0622857
52.0	196.0	0.0	0.0	1.4444447	1.3277662	6.777777	4.1881666	46.074074	40.444443	57.11111	40.666668	-16.88889	33.11111	-16.222221	57.11111	0.29404518	-2.1056774
112.0	197.0	0.0	0.0	4.2222233	2.9938211	4.9444447	3.1227946	50.333332	44.666668	62.22222	44.11111	-17.0	35.666668	-18.666666	62.22222	0.29632849	-2.0712209
185.0	188.0	0.0	0.0	1.7777767	1.1287484	1.9999994	1.2472184	50.185184	45.0	62.11111	43.444443	-15.555555	35.77778	-20.222221	62.11111	0.3004298	-2.0073802
160.0	187.0	0.11111111	0.0	2.6111119	1.9369694	5.1111107	3.5381508	49.48148	44.666668	60.88889	42.88889	-14.444445	34.22222	-19.777779	60.88889	0.2973408	-1.9906267
190.0	162.0	0.0	0.0	2.1111107	3.9851823	13.944444	155.12964	41.333332	35.0	51.11111	37.88889	-19.0	29.333334	-10.333333	51.333332	0.2984709	-2.4946074
166.0	182.0	0.0	0.0	3.0555553	4.213295	3.9999993	2.3664315	58.407406	52.555557	72.55556	50.11111	-17.555555	42.444443	-24.88889	72.55556	0.3112005	-1.9784946
191.0	180.0	0.11111111	0.0	3.555556	1.186343	2.222222	1.1088873	60.074074	53.22222	75.44444	51.555557	-20.555555	46.11111	-25.555555	75.44444	0.31801003	-2.0221484
133.0	181.0	0.0	0.0	2.3888893	2.1645303	4.777777	2.8648567	41.25926	37.77778	49.555557	36.444443	-10.444445	24.88889	-14.444445	49.555557	0.2656194	-1.9983681
151.0	163.0	0.0	0.0	2.0555556	2.2851863	18.166666	41.988934	40.0	34.555557	48.0	37.444443	-16.333334	24.0	-7.6666665	48.11111	0.2638465	-2.5174901
170.0	189.0	0.0	0.0	2.277778	1.3235757	2.4444447	1.7847092	51.11111	45.77778	63.333332	44.22222	-16.0	36.666668	-20.666666	63.333332	0.30134642	-2.0089307
42.0	201.0	0.0	0.0	2.1111107	2.0184336	4.333332	4.7234635	59.333332	52.555557	74.0	51.444443	-20.333334	44.0	-23.666666	74.0	0.3066086	-2.042514
129.0	188.0	0.0	0.0	3.6666667	2.0110817	4.6111107	2.4075518	61.074074	53.77778	76.0	53.444443	-21.88889	44.77778	-22.88889	76.0	0.30013013	-2.0790954
70.0	177.0	0.0	0.0	2.166666	1.0697887	1.666666	1.173788	49.444443	45.0	61.0	42.333336	-13.333333	34.666668	-21.333334	61.0	0.30596185	-1.9426625
181.0	186.0	0.11111111	0.0	2.9444454	2.7114286	2.0555553	1.6788442	48.814816	44.11111	60.444443	41.88889	-14.111111	34.88889	-20.777779	60.444443	0.30702683	-1.9685109
118.0	182.0	0.11111111	0.0	1.777778	1.293861	2.500002	1.42595	45.0	41.666668	54.333332	39.0	-10.0	28.0	-18.0	54.333332	0.28187475	-1.9106771
236.0	193.0	0.0	0.0	2.6666653	1.6865476	4.0555553	3.2756124	49.11111	43.333332	61.22222	42.77778	-17.333334	36.333332	-19.0	61.22222	0.30314395	-2.0654206
89.0	195.0	0.11111111	0.0	2.7222226	1.8668653	3.1666667	1.8226969	61.74074	55.11111	76.55556	53.555557	-19.88889	44.444443	-24.555555	76.55556	0.30023456	-2.020938
253.0	192.0	0.0	0.0	2.1666667	2.0083156	2.5555553	1.5444032	47.51852	42.333336	59.22222	41.0	-15.555555	35.11111	-19.555555	59.22222	0.3074729	-2.020234
110.0	196.0	0.0	0.11111111	3.666666	1.8618978	6.888888	4.8610306	52.48148	46.88889	65.0	45.555557	-16.777779	37.555557	-20.777779	65.0	0.29762968	-2.0225987
133.0	182.0	0.0	0.0	2.5000012	5.4555516	8.666666	71.24447	29.777779	27.222221	35.444447	26.666666	-7.6666665	17.0	-9.333333	35.88889	0.25607783	-2.2177355
45.0	188.0	0.0	0.0	2.4444447	2.740741	3.1111116	7.540742	33.333332	29.666666	41.333336	29.0	-11.0	24.0	-13.0	41.333336	0.29986525	-2.0407205
18.0	209.0	0.0	0.11111111	2.6111119	0.7123263	4.555556	2.6722174	48.77778	43.0	60.77778	42.555557	-17.333334	36.0	-18.666666	60.77778	0.30298224	-2.0669804
4.0	201.0	0.0	0.22222222	2.722222	1.6788458	5.2222214	3.1245742	53.703705	47.11111	67.22222	46.77778	-19.777779	40.555557	-20.777779	67.22222	0.30885938	-2.0752265
167.0	190.0	0.0	0.0	3.055556	0.85418355	5.055556	2.784215	51.074074	44.88889	63.22222	45.11111	-18.555555	36.444443	-17.88889	63.22222	0.29895782	-2.1126902
165.0	186.0	0.0	0.0	2.5555546	1.5729187	2.0	1.173788	49.51852	45.11111	61.11111	42.333336	-13.222222	34.77778	-21.555555	61.11111	0.3072572	-1.9408131
195.0	161.0	0.0	0.0	2.1111107	1.8074051	10.499999	91.32222	41.48148	36.0	51.11111	37.333336	-16.444445	28.88889	-12.444445	51.22222	0.29470626	-2.3165061
115.0	195.0	0.0	0.0	3.833334	2.9571006	3.9444447	1.7051116	57.11111	51.333332	70.111115	49.88889	-17.333334	39.0	-21.666666	70.111115	0.28835976	-2.015595
42.0	203.0	0.0	0.0	0.94444466	0.6469296	6.055556	2.4623086	54.51852	48.666668	67.111115	47.77778	-17.555555	37.77778	-20.222221	67.111115	0.28979304	-2.0465353
123.0	187.0	0.0	0.0	2.6666667	1.8499243	3.444444	1.6555183	58.666668	52.555557	72.55556	50.88889	-18.333334	41.666668	-23.333334	72.55556	0.29855335	-2.0135245
161.0	190.0	0.0	0.0	3.7777774	2.0940847	4.5555553	3.7277741	58.11111	51.666668	71.111115	51.555557	-19.333334	39.0	-19.666666	71.111115	0.28591606	-2.102898
107.0	191.0	0.0	0.0	3.722222	2.999382	2.8888874	2.7862093	62.037037	54.444443	78.111115	53.555557	-22.777779	48.22222	-25.444445	78.111115	0.3146827	-2.0561104
229.0	175.0	0.0	0.0	1.166666	0.52222264	5.666666	26.133337	33.0	29.0	41.0	29.0	-12.0	24.0	-12.0	41.0	0.28683385	-2.091209
88.0	180.0	0.0	0.0	1.4999994	0.93689823	3.833332	2.888675	50.407406	45.22222	62.333332	43.666668	-15.555555	35.77778	-20.222221	62.333332	0.3009182	-2.0087192
86.0	193.0	0.0	0.0	3.2777793	1.6521593	2.222222	1.8094397	61.407406	53.666668	76.55556	54.0	-23.222221	45.444443	-22.222221	76.55556	0.29957896	-2.1093748
174.0	181.0	0.0	0.0	3.2777786	3.1511326	4.1666675	2.786875	59.074074	52.333332	74.22222	50.666668	-20.222221	45.444443	-25.222221	74.22222	0.31734532	-2.0208647
244.0	194.0	0.0	0.0	1.722222	1.14342	2.277778	2.03761	49.74074	44.444443	61.666668	43.11111	-15.888889	35.77778	-19.88889	61.666668	0.30085307	-2.0218375
190.0	186.0	0.0	0.11111111	2.722222	2.2451591	6.0555553	2.8159592	50.074074	45.666668	60.22222	44.333332	-13.222222	30.444445	-17.222221	60.22222	0.26619545	-2.0288115
102.0	179.0	0.11111111	0.0	1.8333334	1.5311582	2.4444447	1.8816848	49.185184	44.88889	59.77778	42.88889	-12.888889	31.777779	-18.88889	59.77778	0.28268683	-1.970398
225.0	181.0	0.0	0.0	1.1666666	0.86281204	1.8333327	1.3291602	55.333332	49.0	68.77778	48.22222	-19.0	40.333332	-21.333334	68.77778	0.30000642	-2.0531886
176.0	187.0	0.0	0.0	1.7777773	1.6009252	2.333334	2.0221	54.77778	49.0	68.0	47.333332	-17.333334	39.666668	-22.333334	68.0	0.30412614	-2.0096147
25.0	208.0	0.0	0.0	5.7222233	4.841564	6.3333344	3.5527778	55.62963	48.22222	70.333336	48.333332	-22.222221	44.11111	-21.88889	70.333336	0.32059526	-2.0945847
201.0	161.0	0.0	0.0	2.555556	0.5185191	11.500001	96.65553	41.814816	35.77778	51.444443	38.22222	-18.11111	28.88889	-10.777778	51.444443	0.30298296	-2.338974
28.0	188.0	0.0	0.0	1.4444441	1.4962955	5.111111	19.007412	29.962963	26.88889	36.444443	26.555555	-9.222222	19.444445	-10.222222	36.444443	0.2758629	-2.083566
180.0	162.0	0.0	0.0	3.1111095	5.762963	12.944446	9.396256	41.48148	35.666668	50.555557	38.22222	-17.444445	27.222221	-9.777778	50.555557	0.29110643	-2.3353713
252.0	195.0	0.0	0.0	2.6111119	2.091428	3.722222	2.2052138	47.666668	42.444443	58.77778	41.77778	-15.666667	33.333332	-17.666666	58.77778	0.28878826	-2.0516715
10.0	190.0	0.0	0.0	2.6666672	6.977775	2.5000007	2.6555543	32.962963	29.333334	41.11111	28.444445	-10.888889	24.444445	-13.555555	41.11111	0.30570525	-2.020042
148.0	192.0	0.11111111	0.0	4.0000005	2.1807232	4.944445	3.866763	58.11111	51.77778	72.0	50.555557	-19.0	41.666668	-22.666666	72.0	0.2993077	-2.0340476
204.0	194.0	0.0	0.0	2.6111114	1.9254627	5.1111107	3.4167333	41.037037	37.0	49.77778	36.333336	-12.111111	26.222221	-14.111111	49.77778	0.27541482	-2.0452008
140.0	188.0	0.0	0.0	2.0	2.1081848	3.0555546	2.4981472	61.666668	54.444443	76.55556	54.0	-21.666666	44.666668	-23.0	76.55556	0.29562417	-2.074028
180.0	179.0	0.0	0.0	2.2777784	2.5074108	4.555556	7.274074	35.48148	31.333334	44.11111	31.0	-12.444445	25.88889	-13.444445	44.11111	0.30116582	-2.0752
182.0	186.0	0.11111111	0.0	3.666666	2.0439608	1.7777767	1.2412661	48.444443	43.77778	59.88889	41.666668	-14.0	34.333332	-20.333334	59.88889	0.30452195	-1.9730555
172.0	183.0	0.0	0.0	2.8888893	1.6821506	4.0555553	3.0725813	56.333332	50.444443	70.0	48.555557	-17.666666	41.0	-23.333334	70.0	0.30547154	-1.9975766
163.0	180.0	0.0	0.0	1.777778	1.1851858	9.166667	63.944435	30.37037	27.444445	36.333336	27.333334	-8.777778	17.88889	-9.111111	36.333336	0.23849043	-2.2170947
147.0	193.0	0.0	0.0	6.6111126	3.6050377	7.055556	5.4095254	51.74074	46.555557	63.0	45.666668	-15.555555	33.77778	-18.222221	63.0	0.27526647	-2.0801742
186.0	162.0	0.0	0.0	1.6111122	0.59629595	12.388888	66.818535	44.074074	37.444443	54.666668	40.11111	-19.88889	31.777779	-11.888889	54.666668	0.3015076	-2.3866708
235.0	196.0	0.0	0.0	1.6666666	1.333334	2.222222	1.1482682	47.25926	41.77778	58.555557	41.444443	-16.444445	33.88889	-17.444445	58.555557	0.29423782	-2.0746155
239.0	160.0	0.0	0.0	1.8333334	0.9222209	5.944443	4.5962973	45.148148	37.88889	58.333332	39.22222	-21.777779	39.555557	-17.777779	58.333332	0.35212588	-2.1629994
100.0	194.0	0.0	0.0	1.722222	2.5941534	3.2222233	1.5006163	61.555557	54.77778	76.22222	53.666668	-20.333334	44.0	-23.666666	76.22222	0.29590768	-2.0427177
71.0	197.0	0.0	0.0	2.7222233	1.8549237	4.555556	2.1464868	55.444443	49.11111	69.55556	47.666668	-19.0	42.333332	-23.333334	69.55556	0.31473875	-2.0243213
118.0	180.0	0.0	0.0	1.9444447	1.4819913	3.1111114	1.0886629	48.555557	44.11111	59.0	42.555557	-13.333333	31.333334	-18.0	59.0	0.27882218	-1.9960423
192.0	162.0	0.0	0.0	2.3888886	2.1962967	14.944444	219.57411	40.444443	34.444447	49.444443	37.444443	-18.0	27.0	-9.0	50.333332	0.30781415	-2.5736349
214.0	161.0	0.0	0.0	3.7222223	0.72963357	11.5	18.922234	40.444443	35.333336	49.666668	36.333336	-15.333333	27.666666	-12.333333	49.666668	0.29805613	-2.198939
179.0	162.0	0.0	0.0	1.9444447	1.3074076	14.055556	5.929622	40.296295	34.666668	49.22222	37.0	-16.88889	26.777779	-9.888889	49.22222	0.28965172	-2.3411982
252.0	201.0	0.0	0.0	4.6111107	5.495115	5.5555553	5.795274	40.296295	35.77778	49.0	36.11111	-13.555555	26.11111	-12.555555	49.0	0.2753682	-2.1758256
93.0	190.0	0.0	0.0	5.5000014	1.8226972	2.6111114	3.234651	53.592594	47.333332	66.88889	46.555557	-18.777779	39.88889	-21.11111	66.88889	0.3036015	-2.052546
223.0	161.0	0.0	0.0	1.3888893	3.040736	8.999999	31.022234	42.037037	36.0	52.22222	37.88889	-18.11111	30.555555	-12.444445	52.22222	0.30841646	-2.282295
234.0	194.0	0.0	0.22222222	1.4444453	1.9512585	3.8333333	3.0894084	48.62963	43.0	60.333332	42.555557	-16.88889	35.11111	-18.222221	60.333332	0.29836866	-2.0718758
76.0	200.0	0.0	0.0	2.7777786	0.77936363	4.3333325	2.8828998	56.37037	50.444443	69.66667	49.0	-17.777779	39.88889	-22.11111	69.66667	0.29683578	-2.0211716
142.0	182.0	0.0	0.0	2.499999	1.0999985	2.277777	3.618518	34.51852	31.555555	42.22222	29.777779	-8.888889	23.11111	-14.222222	42.22222	0.29320765	-1.9430385
105.0	193.0	0.0	0.0	3.222222	1.9051597	2.8888893	2.1773255	60.11111	53.11111	75.111115	52.11111	-21.0	45.0	-24.0	75.111115	0.30846536	-2.047766
205.0	190.0	0.0	0.0	1.2777773	0.9981452	1.6111107	1.1238158	49.48148	44.77778	60.666668	43.0	-14.111111	33.555557	-19.444445	60.666668	0.29078844	-1.9875989
47.0	189.0	0.0	0.0	2.2777774	4.5518537	5.8888893	14.6074095	29.62963	26.777779	36.555557	25.555555	-8.555555	20.777779	-12.222222	36.555557	0.29741284	-1.9545742
62.0	177.0	0.0	0.0	1.2777786	0.8798145	1.6666673	0.9428091	51.074074	46.333332	63.11111	43.77778	-14.222222	36.11111	-21.88889	63.11111	0.30621472	-1.9560046
134.0	187.0	0.0	0.0	1.8888887	1.5153537	2.1111114	1.7847083	59.37037	52.666668	74.111115	51.333332	-20.11111	44.22222	-24.11111	74.111115	0.30745777	-2.03348
23.0	188.0	0.0	0.0	1.6666673	0.4888878	7.38889	37.218513	30.592592	27.444445	37.77778	26.555555	-9.444445	21.555555	-12.111111	37.77778	0.28414816	-2.0145087
168.0	187.0	0.0	0.0	3.5	2.1679482	2.8333333	1.602082	58.0	52.555557	71.44444	50.0	-16.333334	40.333332	-24.0	71.44444	0.29964966	-1.9666711
56.0	196.0	0.0	0.0	2.38889	1.4207458	4.444445	4.3902254	50.074074	44.333332	62.22222	43.666668	-17.222221	36.444443	-19.222221	62.22222	0.2979628	-2.0547533
142.0	183.0	0.11111111	0.0	1.0	0.8692275	1.5555553	1.4857352	43.185184	40.22222	52.0	37.333336	-8.888889	26.444445	-17.555555	52.0	0.28154	-1.8877307
67.0	194.0	0.0	0.0	3.7222207	1.4969094	6.4444447	3.9646575	58.814816	51.77778	72.55556	52.11111	-21.11111	41.22222	-20.11111	72.55556	0.28679082	-2.112941
144.0	187.0	0.0	0.0	1.9444441	2.0484867	6.222222	3.512938	56.148148	49.88889	69.66667	48.88889	-18.777779	40.555557	-21.777779	69.66667	0.29995137	-2.0438795
178.0	185.0	0.0	0.0	2.6111119	1.8063676	3.1111114	2.2771008	49.037037	44.0	60.666668	42.444443	-15.111111	34.88889	-19.777779	60.666668	0.30003616	-2.006186
27.0	189.0	0.0	0.0	0.9999997	0.31111082	2.6111114	2.5074077	32.77778	29.0	40.666668	28.666666	-11.333333	23.666666	-12.333333	40.666668	0.29784104	-2.0642734
16.0	190.0	0.0	0.0	3.7777774	6.8740745	8.555555	73.674065	29.62963	26.11111	36.88889	25.88889	-10.555555	21.777779	-11.222222	36.88889	0.30038968	-2.1606584
231.0	160.0	0.0	0.0	2.611111	8.240739	13.166667	139.85553	40.88889	34.11111	51.77778	36.77778	-20.333334	32.666668	-12.333333	51.77778	0.33961803	-2.335837
119.0	191.0	0.0	0.0	3.11111	2.9489486	5.2222233	3.4297178	59.592594	52.333332	75.22222	51.22222	-21.777779	46.88889	-25.11111	75.22222	0.31901047	-2.047053
53.0	198.0	0.0	0.0	1.7222233	1.8549244	5.111111	1.6009259	51.666668	45.555557	64.22222	45.22222	-18.333334	37.666668	-19.333334	64.22222	0.29970714	-2.0726159
87.0	196.0	0.11111111	0.0	1.3333321	0.8692278	2.222222	1.6688869	61.592594	55.0	75.66667	54.11111	-19.777779	42.22222	-22.444445	75.66667	0.28752622	-2.0487363
35.0	189.0	0.0	0.0	2.5555544	2.8740702	4.5	15.366663	31.925926	29.0	38.555557	28.222221	-8.777778	19.88889	-11.111111	38.555557	0.26298115	-2.0222268
224.0	190.0	0.0	0.0	2.8888886	2.1361103	3.0000007	1.8499246	47.48148	42.444443	58.666668	41.333336	-15.111111	33.555557	-18.444445	58.666668	0.2956214	-2.025942
116.0	192.0	0.11111111	0.0	6.055556	2.8238401	4.3333335	3.062316	57.074074	50.333332	72.111115	48.77778	-20.222221	45.11111	-24.88889	72.111115	0.32401717	-2.024748
114.0	184.0	0.0	0.0	0.7222226	0.32962984	9.388888	28.951855	31.185184	28.444445	37.11111	28.0	-8.222222	17.777779	-9.555555	37.11111	0.23234288	-2.1603296
187.0	162.0	0.0	0.0	1.500001	1.1444442	11.666667	73.1111	43.22222	36.77778	53.666668	39.22222	-19.333334	31.333334	-12.0	53.666668	0.30018225	-2.3916814
77.0	185.0	0.0	0.0	2.944445	7.6629586	6.2222214	32.118523	32.555557	29.222221	39.666668	28.777779	-10.0	21.333334	-11.333333	39.666668	0.27036038	-2.0852716
15.0	189.0	0.0	0.0	1.499999	0.9222211	2.0	2.8888876	32.11111	28.333334	40.333336	27.666666	-11.333333	24.666666	-13.333333	40.333336	0.31536263	-2.0379822
73.0	194.0	0.0	0.0	3.222222	2.3349202	4.611112	3.3560352	60.77778	53.444443	76.111115	52.77778	-22.0	46.0	-24.0	76.111115	0.30925295	-2.0605488
37.0	165.0	0.0	0.0	2.388889	8.1074	16.444445	23.89629	35.814816	30.777779	42.88889	33.77778	-15.111111	21.222221	-6.111111	42.88889	0.2736466	-2.470153
134.0	187.0	0.0	0.0	1.8888887	1.5153537	2.1111114	1.7847083	59.37037	52.666668	74.111115	51.333332	-20.11111	44.22222	-24.11111	74.111115	0.30745777	-2.03348
162.0	190.0	0.0	0.0	3.0555553	1.0628418	6.1111107	5.2182016	57.333332	51.0	70.0	51.0	-19.0	38.0	-19.0	70.0	0.27956137	-2.1120865
236.0	194.0	0.0	0.0	2.666666	1.9321826	2.4444435	1.7971164	50.11111	44.22222	62.444443	43.666668	-17.666666	37.0	-19.333334	62.444443	0.30066735	-2.0642767
105.0	193.0	0.0	0.0	3.222222	1.9051597	2.8888893	2.1773255	60.11111	53.11111	75.111115	52.11111	-21.0	45.0	-24.0	75.111115	0.30846536	-2.047766
24.0	172.0	0.0	0.0	1.166667	0.9128703	9.777778	5.455545	42.037037	38.0	50.333332	37.77778	-12.111111	24.88889	-12.777778	50.333332	0.24983571	-2.143718
95.0	191.0	0.0	0.11111111	3.1666667	2.786874	6.0000014	5.1854515	60.25926	52.444443	76.22222	52.11111	-23.444445	47.88889	-24.444445	76.22222	0.3208649	-2.0776508
36.0	207.0	0.0	0.0	2.722222	3.1792145	6.444444	2.8021147	56.814816	50.444443	70.111115	49.88889	-19.11111	39.88889	-20.777779	70.111115	0.2906682	-2.0627244
