55	-1	79	-3	26	-6	23	53	30
56	0	77	0	-24	-7	21	103	82
81	0	85	0	-22	0	4	108	104
55	0	77	-3	30	0	21	46	24
56	0	96	0	42	6	40	55	14
55	0	93	0	50	-13	38	44	6
81	2	83	-8	-6	-968	3	91	88
55	0	76	0	-18	-4	21	94	74
54	-8	74	-21	0	0	20	74	54
106	-2	107	-4	72	0	1	35	34
55	0	77	8	-18	0	21	95	74
55	0	92	0	34	0	37	59	22
101	0	102	0	70	-12	1	32	32
55	-1	79	-5	18	-11	23	61	38
56	3	77	0	18	31	22	59	38
56	0	76	0	-12	31	20	89	68
79	0	83	0	-32	-15	4	117	112
105	0	106	-1	70	0	1	36	36
56	0	95	0	42	-6	40	54	14
55	0	93	0	38	-30	37	54	16
80	0	84	-1	-42	0	4	128	124
55	0	79	0	16	-7	23	63	40
56	0	76	0	-10	15	20	86	66
83	0	86	0	-4	7	3	92	88
107	0	108	0	72	2	1	35	34
81	0	84	0	-20	-6	4	105	102
55	0	78	4	10	5	23	68	46
81	3	85	6	-24	0	4	111	106
55	-4	80	0	-2	0	25	83	58
56	0	98	0	42	-8	42	57	14
56	-3	97	0	44	11	41	53	12
56	0	92	7	50	0	36	43	6
55	0	77	0	12	-17	22	65	42
56	2	77	0	16	-2	22	62	40
55	0	98	0	50	-3	42	49	6
56	0	97	0	52	-18	41	45	4
102	0	102	-2	70	-1	1	33	32
55	0	92	-2	46	0	36	45	8
56	3	95	-1	42	0	39	54	14
56	-1	97	-2	50	-1	41	48	6
105	0	107	-3	70	-4	1	37	36
81	-5	84	0	-22	-6	4	108	104
82	0	85	-6	-10	0	3	95	92
56	1	77	0	8	-28	22	70	48
77	1	81	0	-42	0	4	125	122
55	0	93	0	52	-30	38	42	4
105	2	106	0	70	0	1	36	36
55	0	96	-2	44	0	41	52	12
102	0	103	0	72	12	1	31	30
55	0	79	0	18	-20	23	61	38
83	-3	87	0	-4	0	4	92	88
55	0	96	0	52	11	41	44	4
81	-3	85	-6	-40	0	4	126	122
55	0	83	1	-24	4	27	108	82
56	1	98	0	44	3	42	54	12
55	0	77	-1	16	-4	22	62	40
56	4	96	0	38	-8	40	57	18
55	0	77	0	-6	6	21	85	64
55	0	96	0	42	15	41	55	14
80	0	84	6	-24	11	4	110	106
55	0	81	-1	-14	-30	26	97	70
55	-1	81	0	-4	0	25	86	60
80	4	84	8	-28	0	4	112	108
105	4	106	4	70	0	1	36	36
55	0	95	0	36	-6	39	59	20
56	0	97	0	50	11	41	48	6
105	-1	107	-3	70	-4	1	37	36
56	0	95	-1	42	-20	40	54	14
55	-1	78	-3	8	-9	23	70	48
55	0	77	8	28	0	22	49	28
52	-30	79	0	0	0	27	79	52
55	0	95	0	52	6	40	44	4
78	-4	83	0	-40	3	4	124	120
76	0	81	2	-40	0	5	122	118
55	0	78	2	12	-7	23	65	42
84	-2	88	0	2	0	3	85	82
56	1	80	0	-2	-7	24	83	58
56	5	77	0	-24	0	21	103	82
56	0	92	0	50	21	36	43	6
82	0	86	0	-4	-24	3	91	88
55	0	98	0	50	-12	42	49	6
77	0	81	-2	-40	0	4	122	118
55	0	77	-3	10	11	22	67	46
55	0	92	0	26	-19	36	66	30
56	0	77	0	20	-30	22	57	36
56	0	77	0	-14	13	21	92	72
56	4	98	0	38	-17	42	59	18
83	0	86	0	-6	-23	3	94	90
105	0	106	-7	70	0	1	36	36
55	0	78	-1	8	2	23	70	48
56	0	98	0	44	-5	42	54	12
78	1	82	0	-46	0	4	128	124
56	0	79	0	8	3	24	72	48
55	-3	98	0	52	1	42	46	4
55	0	81	0	-22	-29	26	105	78
56	4	98	2	50	10	42	49	6
56	0	77	0	-6	10	21	85	64
56	4	95	0	50	31	40	46	6
80	0	84	0	-42	-10	4	128	124
108	1	109	1	72	2	1	36	36
81	-4	85	0	-10	0	4	95	92
56	0	95	1	50	31	40	46	6
79	-1	83	-3	-32	12	4	117	112
84	4	89	0	6	-10	5	84	80
56	0	98	0	46	16	42	51	10
84	-1	88	0	2	0	3	85	82
55	0	78	7	24	0	23	55	32
79	4	83	0	-30	0	4	114	110
55	0	95	-2	52	25	40	44	4
102	0	103	-1	72	16	1	31	30
56	0	95	-2	44	-2	40	51	12
55	0	93	2	20	-5	37	72	34
55	0	78	0	2	-2	23	75	52
76	0	81	0	-42	0	5	125	120
103	-4	104	-2	70	0	1	35	34
76	-3	81	0	-40	0	5	122	118
55	1	72	-3	0	0	17	72	56
55	0	97	0	52	4	41	45	4
82	0	86	1	-6	3	4	94	90
56	5	97	0	38	0	40	58	18
55	0	92	-3	0	0	37	92	56
81	0	84	0	-18	18	4	103	98
55	0	95	0	46	29	40	49	8
55	-3	78	0	10	1	23	68	46
56	0	95	-2	50	0	39	46	6
56	4	97	1	50	0	41	48	6
56	2	81	1	-4	0	25	86	62
85	0	88	-2	2	-5	3	86	82
56	5	97	0	46	0	41	50	10
81	0	84	0	-22	-16	4	108	104
56	0	81	0	-18	-24	25	99	74
56	0	80	6	-22	1	24	103	80
82	0	86	5	-10	0	4	96	92
55	0	77	0	-12	-30	21	90	68
55	0	81	0	-6	-7	25	88	64
56	0	77	0	20	-1	22	57	36
56	0	95	3	44	0	40	51	12
56	0	77	0	44	-10	22	34	12
102	0	103	7	70	-12	1	33	32
55	0	77	0	-28	0	21	105	84
105	-2	106	0	70	0	1	36	36
80	0	84	0	-36	-7	4	120	116
56	0	97	7	50	-8	41	48	6
55	0	77	0	0	-30	22	77	56
55	0	79	0	18	-18	23	61	38
55	0	92	-1	-6	-30	36	99	64
55	0	92	-3	0	4	36	92	56
56	-3	96	-1	52	0	40	44	4
80	-4	84	0	-36	0	5	121	116
55	-5	77	0	34	0	22	44	22
56	5	77	0	16	0	22	62	40
56	2	98	0	44	-19	42	54	12
103	-1	104	-4	72	10	1	31	30
56	0	78	-2	26	-4	22	52	30
55	-1	80	-2	20	-4	25	59	34
81	4	84	0	-14	4	3	100	96
56	0	77	0	18	12	22	59	38
55	0	96	2	52	-1	41	44	4
55	0	95	6	36	0	40	59	20
55	0	78	8	26	0	23	52	30
56	0	78	0	6	-11	22	73	50
102	-4	104	0	70	-11	2	34	32
55	-8	79	0	0	0	24	79	54
55	0	93	0	2	-2	38	91	52
55	0	96	0	46	-15	41	50	8
82	0	86	0	-12	-18	3	99	96
55	0	77	0	-12	4	21	90	68
56	0	81	0	-2	31	25	83	58
107	3	108	0	70	-1	1	38	36
56	0	96	0	42	7	40	55	14
56	0	80	0	20	0	24	59	36
56	0	81	0	-6	4	25	88	64
56	0	96	-6	46	1	40	50	10
55	0	77	4	30	21	22	46	24
55	0	97	0	46	-14	42	51	8
78	-33	88	-4	8	0	10	81	70
56	3	76	0	-14	0	20	92	72
56	0	78	0	8	21	22	70	48
81	3	84	0	-14	-4	3	99	96
76	-2	81	0	-40	14	5	122	116
86	5	89	0	2	-5	3	86	84
76	0	80	-1	-40	0	4	121	118
80	0	84	1	-36	16	5	121	116
82	0	85	0	-6	2	3	93	90
55	0	77	0	-24	-28	21	103	82
53	14	95	-2	50	0	42	46	4
105	0	106	0	70	-30	1	36	36
56	1	96	6	46	0	40	50	10
104	0	106	-1	70	-2	1	36	34
55	0	77	0	-18	-9	21	95	74
55	0	79	0	12	2	23	66	42
103	1	104	8	70	0	1	35	34
55	1	72	-7	0	1	17	72	56
56	0	95	0	52	7	39	43	4
82	-1	86	0	-2	2	4	88	84
55	0	82	5	-12	12	26	95	68
85	0	88	0	2	4	3	86	82
55	0	96	-2	52	24	41	44	4
55	0	78	-1	2	-3	23	75	52
55	0	77	0	-28	-12	21	105	84
84	0	88	0	0	25	3	88	84
56	0	79	0	16	20	23	63	40
56	0	79	0	12	-4	23	66	42
56	0	81	-2	-12	-2	25	94	68
104	-5	106	0	72	0	1	33	32
68	-27	107	0	60	-5	38	47	10
56	0	79	3	6	0	23	74	50
55	0	77	-3	10	9	22	67	46
56	0	91	0	-2	7	35	93	58
79	0	83	-4	-40	0	4	125	120
55	0	77	0	-4	-26	21	82	60
56	0	79	-1	6	-18	24	74	50
56	0	96	0	46	0	40	50	10
55	0	77	0	44	4	22	34	12
37	-49	80	0	34	0	43	46	2
55	0	92	0	28	15	36	63	28
75	-4	79	-4	-42	-30	4	123	120
55	0	79	0	26	9	23	53	30
55	0	93	0	10	-28	37	82	46
55	0	97	3	46	-18	41	50	8
55	0	95	0	38	-25	40	57	16
55	0	97	0	46	0	41	50	8
81	5	86	2	-40	8	4	127	122
55	0	92	-3	38	18	37	53	16
56	0	81	0	-2	-10	25	83	58
55	-2	95	0	52	0	40	44	4
82	-1	86	1	-2	4	4	88	84
56	0	96	1	50	0	40	47	6
56	0	95	-3	42	0	40	54	14
56	0	77	0	44	-23	22	34	12
55	0	77	0	2	-6	22	75	52
56	0	77	0	-20	-1	21	97	76
55	0	96	0	46	-11	41	50	8
78	0	83	4	-42	0	4	126	122
56	0	97	0	42	6	41	55	14
104	1	106	1	72	6	1	33	32
86	5	89	0	2	-14	3	86	84
102	0	102	0	70	0	1	33	32
80	-1	84	0	-36	0	5	121	116
55	0	96	3	42	0	41	55	14
56	-1	96	-2	52	-2	40	44	4
55	0	77	0	8	-28	22	70	48
55	0	95	1	38	15	40	57	16
56	0	92	0	-2	-3	36	95	58
106	5	107	-1	70	-1	1	37	36
106	0	108	-3	70	-4	1	38	36
55	0	81	0	-4	4	25	86	60
55	-1	98	0	42	0	42	57	14
56	4	95	0	52	0	40	44	4
56	0	95	0	38	-6	40	57	18
55	0	81	0	-10	0	26	92	66
56	0	82	7	-14	0	26	97	72
56	0	77	0	-6	-11	21	85	64
55	0	78	-7	12	0	23	65	42
55	0	79	0	20	-18	23	58	34
81	0	86	1	-24	-13	4	112	108
80	0	84	0	-40	21	4	125	122
81	0	84	4	-14	0	4	100	96
42	36	77	0	-22	0	36	101	64
84	0	88	0	0	8	3	88	84
55	0	82	2	-10	11	26	92	66
55	-1	79	-6	20	-10	23	58	34
55	0	96	0	38	-1	41	57	16
55	0	77	2	-30	-10	22	108	86
55	0	78	0	8	-15	23	70	48
56	-1	96	0	50	0	40	47	6
56	0	79	-7	6	-6	24	74	50
56	5	97	0	46	0	41	51	10
56	0	77	0	-18	28	21	95	74
85	0	88	-6	0	0	3	88	84
56	0	97	0	52	-19	41	45	4
55	0	77	-1	-22	0	21	100	78
55	0	77	0	-10	10	21	87	66
75	0	79	0	-42	0	4	123	120
56	4	95	0	44	-7	39	51	12
79	0	83	0	-30	4	4	114	110
55	0	82	6	-12	4	26	95	68
81	0	84	0	-14	14	3	100	96
85	0	88	0	0	-14	3	88	86
77	2	81	1	-40	13	4	123	118
102	0	103	0	72	26	1	31	30
76	0	80	0	-40	14	4	121	116
55	0	77	0	18	0	22	59	38
105	0	106	-3	70	-4	1	36	36
55	0	95	-7	42	-3	40	54	14
55	0	77	4	-22	1	21	100	78
82	0	85	-2	-2	8	3	88	84
82	0	86	0	-40	10	4	128	124
79	0	83	3	-40	15	5	125	120
55	-2	98	7	52	-21	42	46	4
107	5	108	-1	70	-2	1	38	36
56	0	98	-2	52	4	42	46	4
56	-1	97	5	36	0	41	60	20
56	0	79	0	8	9	24	72	48
106	5	108	0	70	0	1	38	36
104	0	106	0	72	7	1	33	32
56	0	77	0	44	-3	22	34	12
56	0	97	0	44	3	41	53	12
56	0	96	0	52	6	40	44	4
76	-1	81	0	-40	10	5	122	116
56	0	95	0	44	10	40	51	12
55	0	77	0	36	17	22	41	20
79	0	83	0	-46	-29	4	130	126
56	0	78	0	10	-20	22	68	46
82	3	86	2	-2	0	3	88	84
56	-4	96	0	52	0	40	44	4
82	0	86	0	-40	13	4	128	124
56	0	95	0	46	0	40	49	10
56	2	98	0	46	10	42	51	10
56	0	81	0	-4	1	25	86	62
56	0	92	0	0	2	36	92	56
56	0	82	5	-12	19	26	95	68
79	0	83	0	-28	2	4	112	108
56	0	77	0	-6	-9	21	85	64
79	0	84	2	-42	-5	4	128	124
80	0	84	2	-42	-23	5	128	124
56	0	78	0	42	-29	22	37	14
56	0	81	0	-14	7	25	97	72
83	0	87	0	-40	0	4	128	124
73	-45	88	-1	8	0	15	81	66
55	0	77	0	8	4	22	70	48
55	0	78	0	10	-15	23	68	46
56	5	99	0	50	0	43	49	6
55	0	79	0	18	-16	23	61	38
56	0	78	-2	16	0	22	63	40
55	0	97	-1	42	0	42	56	14
56	0	95	0	52	2	39	43	4
85	0	89	1	6	27	4	84	80
55	0	95	0	44	-18	40	51	12
56	0	96	1	50	2	40	47	6
79	0	83	0	-42	2	4	127	122
79	1	83	0	-40	16	4	124	120
55	0	79	0	20	-26	23	58	34
56	0	78	8	-22	0	22	101	80
56	0	92	0	50	11	36	43	6
56	0	81	0	-2	-4	25	83	58
44	-37	77	0	-2	0	33	79	46
56	0	97	0	42	15	41	55	14
55	0	92	0	30	7	36	61	24
56	5	75	13	-4	0	19	80	62
105	0	106	0	72	1	1	34	32
55	0	77	5	-18	0	21	95	74
56	0	98	3	46	0	42	51	10
108	0	109	0	72	4	1	36	36
56	0	78	2	-22	0	22	101	80
56	0	97	0	50	3	40	48	8
55	0	96	0	52	-29	41	44	4
55	0	77	0	38	-10	22	39	16
55	0	96	2	42	-8	41	55	14
82	0	85	-2	-6	3	3	93	90
55	0	96	3	42	-13	41	55	14
83	0	86	0	-4	2	3	92	88
56	0	95	0	44	-15	40	51	12
55	0	77	0	26	13	21	51	30
55	5	95	0	50	0	41	46	6
56	0	98	5	52	0	42	46	4
56	1	97	0	52	0	40	45	4
81	1	84	0	-14	1	3	100	96
81	-28	89	2	8	0	8	81	72
55	0	95	-2	36	0	39	59	20
56	0	76	-6	-2	28	20	79	58
55	0	93	0	42	-17	37	51	14
81	0	86	8	-40	7	5	127	122
55	0	98	0	42	-19	42	57	14
55	0	77	8	-24	0	22	103	82
55	-1	98	-4	42	-6	42	57	14
82	5	86	0	-6	0	3	94	90
85	0	88	0	2	30	3	86	82
78	-2	83	0	-46	0	4	129	124
56	0	77	0	16	-18	22	62	40
55	0	92	6	-4	0	37	97	60
78	0	82	0	-42	-22	4	126	122
82	0	85	0	-6	26	3	93	90
55	0	77	0	-10	4	21	87	66
56	3	80	0	-10	0	24	90	66
56	-3	97	0	44	9	41	53	12
56	0	81	0	-6	-15	25	89	64
79	1	84	3	-40	2	4	125	120
56	2	80	3	-4	0	24	85	62
55	0	77	0	-30	-21	22	108	86
55	0	95	1	42	-3	40	54	14
55	0	77	0	20	6	22	57	34
80	0	84	0	-42	-12	4	128	124
55	0	96	0	44	23	41	52	12
55	0	81	0	-22	-5	26	105	78
56	0	81	-5	-4	0	25	86	62
55	0	95	0	52	-24	40	44	4
55	0	77	0	44	16	22	34	12
84	-3	88	0	6	0	4	83	78
78	-4	83	0	-46	0	4	129	124
77	0	81	0	-42	0	4	125	120
55	0	97	4	44	0	41	53	12
55	0	77	-6	-10	0	21	87	66
56	0	95	0	52	-4	40	44	4
55	0	77	0	20	-10	22	57	34
79	-1	83	-2	-40	2	4	124	120
56	3	98	0	38	-8	42	59	18
55	0	80	7	20	-6	25	59	34
56	0	95	0	44	-1	40	51	12
55	0	96	0	42	-20	41	55	14
56	0	98	0	42	0	42	57	14
84	-1	88	-3	6	-9	4	83	78
55	0	98	0	50	25	42	49	6
56	0	77	0	18	11	22	59	38
55	0	77	0	-24	-11	21	103	82
55	0	78	0	6	-10	23	73	50
56	0	79	2	-22	0	24	103	80
55	0	79	0	20	-9	23	58	34
56	0	77	0	44	-2	22	34	12
55	6	95	-4	50	0	40	46	6
55	-1	98	0	46	10	42	51	8
83	-3	88	0	6	0	5	83	78
83	0	87	8	-4	1	4	92	88
55	-2	78	2	44	0	23	34	12
80	0	84	0	-36	-8	4	120	116
56	0	92	-4	0	0	36	92	56
55	0	96	0	42	28	41	55	14
55	0	92	-6	0	0	36	92	56
106	0	108	5	70	0	2	38	36
56	0	95	-1	44	-12	40	51	12
55	0	77	0	26	-23	21	51	30
103	0	104	0	70	0	1	34	34
56	3	98	0	46	4	42	51	10
37	-36	78	0	10	0	42	68	26
56	0	95	0	46	14	40	49	10
55	0	83	1	-30	6	27	114	86
71	-51	88	0	8	0	17	81	64
55	0	92	-4	10	0	37	82	46
104	-1	105	-1	70	-22	1	35	34
55	-2	80	-2	-4	19	25	85	60
101	0	102	0	72	3	1	29	28
102	0	102	0	72	31	1	30	30
55	0	77	0	-6	-24	21	85	64
55	0	95	-2	44	0	40	51	12
55	1	95	-2	50	0	40	46	6
55	0	77	1	-24	-12	21	103	82
84	0	88	0	-2	-30	4	90	86
56	0	97	0	42	-12	41	55	14
82	0	86	0	-10	3	3	96	92
55	0	95	0	46	-20	40	49	8
55	0	77	0	-10	-25	21	87	66
55	0	81	-6	-12	0	26	94	68
56	4	95	0	44	21	40	51	12
56	4	99	0	50	5	43	49	6
79	0	83	0	-30	19	4	114	110
84	-3	88	0	6	0	5	83	78
81	-2	84	0	-18	0	4	103	98
56	0	97	2	50	0	41	48	6
56	0	77	0	-6	-10	21	85	64
85	0	88	-6	6	0	3	83	80
55	0	77	0	-12	-2	21	90	68
101	5	102	0	72	14	1	29	28
55	0	78	0	16	-30	23	63	40
55	0	95	-2	36	-8	39	59	20
56	0	76	0	-14	5	20	92	72
56	4	95	0	46	0	39	49	10
55	0	77	0	24	-20	21	54	32
56	-2	97	0	50	10	41	48	6
102	0	102	0	70	-1	1	33	32
55	0	93	-1	50	-1	37	44	6
55	0	76	-3	-12	-23	21	89	68
81	0	86	0	-22	10	4	109	104
56	4	97	-3	50	-3	40	48	8
56	3	95	0	42	-8	40	54	14
55	0	78	-2	8	0	23	70	48
55	0	96	0	50	-7	41	47	6
56	4	97	0	52	1	40	45	4
55	0	78	5	10	7	23	68	46
55	0	82	0	-40	-5	26	123	96
56	0	81	0	-2	7	25	83	58
81	3	84	0	-12	17	3	97	94
55	0	97	0	50	-26	41	48	6
80	3	84	0	-42	-18	4	128	124
81	0	85	-4	-22	0	4	108	104
101	0	102	0	70	-23	1	32	32
56	0	91	0	2	6	35	88	54
79	2	83	0	-28	0	4	112	108
83	0	86	0	-2	29	3	89	86
55	0	77	0	38	1	22	39	16
55	0	97	-7	50	0	41	48	6
56	0	77	0	24	7	22	54	32
55	0	78	0	46	24	23	32	8
55	-2	76	0	-18	-3	21	94	74
56	-2	77	-7	24	-15	22	54	32
55	0	93	0	0	-10	38	93	56
56	0	78	0	6	-12	22	73	50
105	2	107	4	72	2	1	35	34
76	0	81	0	-42	-18	5	125	120
56	0	81	-1	-4	0	25	86	62
55	-1	98	0	42	-6	42	57	14
55	0	97	0	46	-1	41	50	8
56	0	81	0	-14	11	25	97	72
81	-2	85	-4	-40	0	4	126	122
81	0	85	0	-40	3	4	126	122
80	0	84	1	-40	14	5	126	122
55	0	77	0	-4	-11	21	82	60
81	4	84	1	-20	0	4	105	102
81	5	84	0	-24	0	4	110	106
55	0	79	0	8	-9	23	71	48
56	2	91	0	-4	0	35	96	62
79	-1	83	-10	436	6339	4	-353	-356
55	0	98	0	46	-1	42	51	8
55	0	77	0	-24	-5	21	103	82
55	-1	77	-4	-4	38	21	82	60
55	0	78	1	26	6	23	52	30
79	-1	83	-13	-6	159	4	91	88
56	-1	92	0	52	0	36	40	4
55	0	81	0	-20	6	26	102	76
56	0	78	0	16	0	22	63	40
55	0	79	0	18	13	23	61	38
56	0	95	0	46	-3	40	49	10
55	-1	97	0	42	0	41	55	14
85	0	89	1	2	-4	4	86	82
55	0	96	-1	38	-2	41	57	16
55	6	95	0	50	0	41	46	6
55	0	95	0	46	24	40	49	8
105	1	106	0	70	-2	1	36	34
56	-1	97	0	44	0	41	53	12
55	0	92	0	30	-19	37	61	24
56	0	91	0	2	1	35	88	54
55	0	98	0	44	9	42	54	12
56	0	79	0	12	3	23	66	42
55	4	77	0	28	0	22	48	26
55	0	77	3	-24	-24	21	103	82
77	-3	81	0	-40	0	4	123	118
55	0	83	0	-24	11	27	108	82
55	0	77	0	34	-1	22	44	22
79	-4	83	0	-30	0	4	114	110
76	0	80	0	-42	0	4	124	120
56	1	97	0	52	0	41	46	4
55	0	81	0	-10	-6	25	91	66
55	0	96	0	52	13	41	44	4
82	0	85	0	-2	0	3	88	84
55	0	97	0	52	21	41	45	4
82	0	86	0	-2	8	4	88	84
56	0	96	2	50	5	40	47	6
79	0	83	0	-38	5	4	122	118
80	0	84	-1	-40	3	4	125	122
56	0	97	0	52	5	41	46	4
56	0	96	-3	52	-1	40	44	4
56	5	95	-2	42	0	39	54	14
37	-78	75	-1	26	-20	38	49	12
102	0	103	0	70	-17	1	33	32
56	0	97	0	46	20	41	50	10
56	0	79	1	-2	-29	23	81	58
56	1	97	0	46	0	41	51	10
55	0	91	-2	-4	1	35	96	60
56	2	98	0	44	-23	42	54	12
101	0	102	0	72	5	1	30	28
76	0	79	-7	-40	0	4	121	116
55	0	77	0	-22	16	21	100	78
56	3	98	0	50	0	42	49	6
56	4	98	0	42	12	42	57	14
56	0	93	-6	50	0	37	44	6
56	0	97	-2	50	-21	41	48	6
56	0	78	0	24	-13	22	55	32
55	0	98	0	50	-6	42	49	6
106	-1	108	0	70	0	2	38	36
80	-2	84	0	-28	0	4	112	108
55	-3	98	0	46	10	42	51	8
56	0	79	0	10	-11	23	68	46
79	-3	83	-4	-40	5	4	124	120
56	0	92	0	50	-26	36	43	6
105	1	106	0	70	-3	1	36	34
56	0	96	-1	52	-1	40	44	4
104	-3	106	0	70	-24	1	36	34
55	-3	81	0	-6	-17	25	88	64
55	0	77	0	-6	-13	21	85	64
55	0	78	0	12	4	23	65	42
55	0	92	0	-6	-4	36	99	64
55	-7	79	-16	-2	0	24	81	58
56	0	96	0	52	-14	40	44	4
92	-41	107	0	68	-6	15	40	24
81	2	85	0	-24	0	4	111	108
55	0	82	0	-12	-7	26	95	68
90	-40	107	0	64	-28	17	42	26
55	0	77	0	-10	-4	21	87	66
55	0	96	5	46	0	41	50	8
82	-1	85	-3	-2	22	3	88	84
56	2	95	0	38	0	40	57	18
56	0	81	0	-4	18	25	86	62
56	-2	96	-3	52	-3	40	44	4
76	0	80	0	-40	17	4	121	116
55	-4	98	-1	52	3	42	46	4
56	0	94	0	50	0	38	45	6
